/usr/lib/jvm/java-1.7.0-openjdk-amd64/bin/java -Didea.launcher.port=7533 -Didea.launcher.bin.path=/usr/bin/idea/bin -Dfile.encoding=UTF-8 -classpath /usr/lib/jvm/java-1.7.0-openjdk-amd64/jre/lib/charsets.jar:/usr/lib/jvm/java-1.7.0-openjdk-amd64/jre/lib/compilefontconfig.jar:/usr/lib/jvm/java-1.7.0-openjdk-amd64/jre/lib/ext/dnsns.jar:/usr/lib/jvm/java-1.7.0-openjdk-amd64/jre/lib/ext/icedtea-sound.jar:/usr/lib/jvm/java-1.7.0-openjdk-amd64/jre/lib/ext/java-atk-wrapper.jar:/usr/lib/jvm/java-1.7.0-openjdk-amd64/jre/lib/ext/localedata.jar:/usr/lib/jvm/java-1.7.0-openjdk-amd64/jre/lib/ext/sunjce_provider.jar:/usr/lib/jvm/java-1.7.0-openjdk-amd64/jre/lib/ext/sunpkcs11.jar:/usr/lib/jvm/java-1.7.0-openjdk-amd64/jre/lib/ext/zipfs.jar:/usr/lib/jvm/java-1.7.0-openjdk-amd64/jre/lib/javazic.jar:/usr/lib/jvm/java-1.7.0-openjdk-amd64/jre/lib/jce.jar:/usr/lib/jvm/java-1.7.0-openjdk-amd64/jre/lib/jsse.jar:/usr/lib/jvm/java-1.7.0-openjdk-amd64/jre/lib/management-agent.jar:/usr/lib/jvm/java-1.7.0-openjdk-amd64/jre/lib/resources.jar:/usr/lib/jvm/java-1.7.0-openjdk-amd64/jre/lib/rhino.jar:/usr/lib/jvm/java-1.7.0-openjdk-amd64/jre/lib/rt.jar:/home/doms/Research/SwarmRoboticResearch/platypus3000/target/classes:/home/doms/.m2/repository/org/processing/core/core/2.2/core-2.2.jar:/home/doms/.m2/repository/org/processing/pdf/pdf/2.2/pdf-2.2.jar:/home/doms/.m2/repository/com/lowagie/itext/2.1.7/itext-2.1.7.jar:/home/doms/.m2/repository/bouncycastle/bcmail-jdk14/138/bcmail-jdk14-138.jar:/home/doms/.m2/repository/bouncycastle/bcprov-jdk14/138/bcprov-jdk14-138.jar:/home/doms/.m2/repository/org/bouncycastle/bctsp-jdk14/1.38/bctsp-jdk14-1.38.jar:/home/doms/.m2/repository/org/bouncycastle/bcprov-jdk14/1.38/bcprov-jdk14-1.38.jar:/home/doms/.m2/repository/org/bouncycastle/bcmail-jdk14/1.38/bcmail-jdk14-1.38.jar:/home/doms/.m2/repository/org/jbox2d/jbox2d-library/2.2.1.1/jbox2d-library-2.2.1.1.jar:/home/doms/.m2/repository/com/google/guava/guava/17.0/guava-17.0.jar:/home/doms/.m2/repository/org/jogamp/jogl/jogl-all-main/2.1.5-01/jogl-all-main-2.1.5-01.jar:/home/doms/.m2/repository/org/jogamp/jogl/jogl-all/2.1.5-01/jogl-all-2.1.5-01.jar:/home/doms/.m2/repository/org/jogamp/jogl/jogl-all/2.1.5-01/jogl-all-2.1.5-01-natives-android-armv6.jar:/home/doms/.m2/repository/org/jogamp/jogl/jogl-all/2.1.5-01/jogl-all-2.1.5-01-natives-linux-amd64.jar:/home/doms/.m2/repository/org/jogamp/jogl/jogl-all/2.1.5-01/jogl-all-2.1.5-01-natives-linux-armv6.jar:/home/doms/.m2/repository/org/jogamp/jogl/jogl-all/2.1.5-01/jogl-all-2.1.5-01-natives-linux-armv6hf.jar:/home/doms/.m2/repository/org/jogamp/jogl/jogl-all/2.1.5-01/jogl-all-2.1.5-01-natives-linux-i586.jar:/home/doms/.m2/repository/org/jogamp/jogl/jogl-all/2.1.5-01/jogl-all-2.1.5-01-natives-macosx-universal.jar:/home/doms/.m2/repository/org/jogamp/jogl/jogl-all/2.1.5-01/jogl-all-2.1.5-01-natives-solaris-amd64.jar:/home/doms/.m2/repository/org/jogamp/jogl/jogl-all/2.1.5-01/jogl-all-2.1.5-01-natives-solaris-i586.jar:/home/doms/.m2/repository/org/jogamp/jogl/jogl-all/2.1.5-01/jogl-all-2.1.5-01-natives-windows-amd64.jar:/home/doms/.m2/repository/org/jogamp/jogl/jogl-all/2.1.5-01/jogl-all-2.1.5-01-natives-windows-i586.jar:/home/doms/.m2/repository/org/jogamp/gluegen/gluegen-rt-main/2.1.5-01/gluegen-rt-main-2.1.5-01.jar:/home/doms/.m2/repository/org/jogamp/gluegen/gluegen-rt/2.1.5-01/gluegen-rt-2.1.5-01.jar:/home/doms/.m2/repository/org/jogamp/gluegen/gluegen-rt/2.1.5-01/gluegen-rt-2.1.5-01-natives-android-armv6.jar:/home/doms/.m2/repository/org/jogamp/gluegen/gluegen-rt/2.1.5-01/gluegen-rt-2.1.5-01-natives-linux-amd64.jar:/home/doms/.m2/repository/org/jogamp/gluegen/gluegen-rt/2.1.5-01/gluegen-rt-2.1.5-01-natives-linux-armv6.jar:/home/doms/.m2/repository/org/jogamp/gluegen/gluegen-rt/2.1.5-01/gluegen-rt-2.1.5-01-natives-linux-armv6hf.jar:/home/doms/.m2/repository/org/jogamp/gluegen/gluegen-rt/2.1.5-01/gluegen-rt-2.1.5-01-natives-linux-i586.jar:/home/doms/.m2/repository/org/jogamp/gluegen/gluegen-rt/2.1.5-01/gluegen-rt-2.1.5-01-natives-macosx-universal.jar:/home/doms/.m2/repository/org/jogamp/gluegen/gluegen-rt/2.1.5-01/gluegen-rt-2.1.5-01-natives-solaris-amd64.jar:/home/doms/.m2/repository/org/jogamp/gluegen/gluegen-rt/2.1.5-01/gluegen-rt-2.1.5-01-natives-solaris-i586.jar:/home/doms/.m2/repository/org/jogamp/gluegen/gluegen-rt/2.1.5-01/gluegen-rt-2.1.5-01-natives-windows-amd64.jar:/home/doms/.m2/repository/org/jogamp/gluegen/gluegen-rt/2.1.5-01/gluegen-rt-2.1.5-01-natives-windows-i586.jar:/home/doms/.m2/repository/org/javabits/jgrapht/jgrapht-core/0.9.1/jgrapht-core-0.9.1.jar:/usr/bin/idea/lib/idea_rt.jar com.intellij.rt.execution.application.AppMain projects.triangulation.Environment.HeadlessRunner
Loading configuration from /home/doms/Research/SwarmRoboticResearch/platypus3000/src/main/java/projects/triangulation/Environment/Environment1.properties
Radius = 0.05 meter
Range = 1.2 meter
MessageBufferSize = 5000
MaximalAcceleration = 0.1
MaximalVelocity = 1.0
MaximalBrakePower = 0.3
MaximalRotationAcceleration = 1.0
MaximalRotationVelocity = 10.0
MaximalRotationBreak = 1.0
ConnectivityProbability = 1.0
NeighborPositionAngleNoise = 0.0
NeighborPositionDistanceNoise = 0.01
SpeedDeviationChange = 0.2 (Noisy)
RotationSpeedDeviationChange = 0.2 (Noisy)
CleanOldMessages = False
#Environment:
/home/doms/Research/SwarmRoboticResearch/platypus3000/src/main/java/projects/triangulation/Environment/expenv_1
#Neighborhood Update Probability
1/2
Could not determine adjacent triangle
72 evasion -> no adjacent triangle
Could not determine adjacent triangle
180 evasion -> no adjacent triangle
#Steps
199900
#Robots
193
#Triangles
((-0.5,0.0), (0.0,-0.86), (0.5,0.0)), 0.42999998347703766
((0.013020806,0.73648435), (-0.5,0.0), (0.5,0.0)), 0.36824216950087635
((0.013020806,0.73648435), (0.42124873,1.5000522), (-0.40070105,1.4974726)), 0.3132806682819093
((-0.8686993,0.786921), (-0.5,0.0), (0.013020806,0.73648435)), 0.33762406435416326
((-0.8686993,0.786921), (-1.2741213,1.5482621), (-1.7485206,0.8770206)), 0.3166578728726395
((0.9079913,0.7667314), (0.013020806,0.73648435), (0.5,0.0)), 0.33693074724099414
((0.9079913,0.7667314), (1.3436917,1.5252274), (0.42124873,1.5000522)), 0.34435025822053866
((1.2477285,0.05778077), (0.9079913,0.7667314), (0.5,0.0)), 0.2748664168465852
((-0.40070105,1.4974726), (-0.8686993,0.786921), (0.013020806,0.73648435)), 0.32505594881523436
((-0.40070105,1.4974726), (0.01836377,2.2686749), (-0.78868854,2.2092547)), 0.29874983865342514
((0.42124873,1.5000522), (0.013020806,0.73648435), (0.9079913,0.7667314)), 0.3355115474449067
((0.42124873,1.5000522), (0.85923064,2.274274), (0.01836377,2.2686749)), 0.3242825479818752
((-1.3783486,0.07665746), (-0.5,0.0), (-0.8686993,0.786921)), 0.3314636877268039
((1.7690486,0.77035373), (0.9079913,0.7667314), (1.2477285,0.05778077)), 0.3058388426650003
((1.7690486,0.77035373), (2.635757,0.6198341), (2.206118,1.5418079)), 0.36720665415051645
((0.01836377,2.2686749), (-0.40070105,1.4974726), (0.42124873,1.5000522)), 0.3164042366811488
((0.01836377,2.2686749), (0.4458594,3.030361), (-0.4793994,3.0060203)), 0.3471756087909777
((-1.2741213,1.5482621), (-0.8686993,0.786921), (-0.40070105,1.4974726)), 0.32218973826862085
((-1.2741213,1.5482621), (-1.6312029,2.3572156), (-2.1418116,1.6613381)), 0.3307718852631634
((1.3436917,1.5252274), (0.9079913,0.7667314), (1.7690486,0.77035373)), 0.3257651277024453
((1.3436917,1.5252274), (2.206118,1.5418079), (1.7447531,2.3240209)), 0.34112535177389525
((-1.7485206,0.8770206), (-1.3783486,0.07665746), (-0.8686993,0.786921)), 0.3354120914174828
((-1.7485206,0.8770206), (-2.1418116,1.6613381), (-2.626364,0.91531533)), 0.3367234285034015
((0.85923064,2.274274), (0.42124873,1.5000522), (1.3436917,1.5252274)), 0.35157461145519636
((0.85923064,2.274274), (1.2513918,3.0431757), (0.4458594,3.030361)), 0.30717482473741436
((1.9972609,0.05881403), (1.7690486,0.77035373), (1.2477285,0.05778077)), 0.26677894978885
((-2.1418116,1.6613381), (-1.7485206,0.8770206), (-1.2741213,1.5482621)), 0.31803648318632793
((-2.1418116,1.6613381), (-2.4881997,2.456076), (-3.0328865,1.6824995)), 0.3504204532170744
((-2.2396894,0.13398413), (-1.3783486,0.07665746), (-1.7485206,0.8770206)), 0.33408229351730334
((-2.626364,0.91531533), (-2.2396894,0.13398413), (-1.7485206,0.8770206)), 0.33553939340264205
((-2.626364,0.91531533), (-3.0328865,1.6824995), (-3.5281644,0.986264)), 0.3315023810328478
((-0.78868854,2.2092547), (-1.2741213,1.5482621), (-0.40070105,1.4974726)), 0.3009895742724095
((-0.78868854,2.2092547), (-0.4793994,3.0060203), (-1.2049894,2.9376092)), 0.2784831457474251
((-1.6312029,2.3572156), (-1.2741213,1.5482621), (-0.78868854,2.2092547)), 0.3143604450003793
((-1.6312029,2.3572156), (-2.0531442,3.1308808), (-2.4881997,2.456076)), 0.3106576853811935
((-0.4793994,3.0060203), (-0.78868854,2.2092547), (0.01836377,2.2686749)), 0.31232676472740517
((-0.4793994,3.0060203), (-0.030910982,3.7636628), (-0.9159429,3.7640946)), 0.3353657181273269
((2.206118,1.5418079), (1.3436917,1.5252274), (1.7690486,0.77035373)), 0.32903782711290314
((2.206118,1.5418079), (2.8242292,1.5173886), (2.6125493,2.3205154)), 0.24562626289936018
((2.635757,0.6198341), (1.7690486,0.77035373), (1.9972609,0.05881403)), 0.29117348249077163
((2.635757,0.6198341), (3.354729,1.071168), (2.8242292,1.5173886)), 0.2801263137286122
((0.4458594,3.030361), (0.01836377,2.2686749), (0.85923064,2.274274)), 0.31904147509460823
((0.4458594,3.030361), (0.81881076,3.809041), (-0.030910982,3.7636628)), 0.32236874404434185
((-0.030910982,3.7636628), (-0.4793994,3.0060203), (0.4458594,3.030361)), 0.3450494826116858
((-0.030910982,3.7636628), (0.3406332,4.533951), (-0.50975317,4.5262413)), 0.32608899188443075
((1.7447531,2.3240209), (0.85923064,2.274274), (1.3436917,1.5252274)), 0.343699017992301
((1.7447531,2.3240209), (2.18028,3.0708582), (1.2513918,3.0431757)), 0.34083596442278863
((1.2513918,3.0431757), (0.85923064,2.274274), (1.7447531,2.3240209)), 0.33068545746014766
((1.2513918,3.0431757), (1.6931866,3.7977762), (0.81881076,3.809041)), 0.33239059076903926
((2.6186087,0.059673734), (2.635757,0.6198341), (1.9972609,0.05881403)), 0.17401986851655557
((2.6125493,2.3205154), (1.7447531,2.3240209), (2.206118,1.5418079)), 0.3385920658254524
((2.6125493,2.3205154), (2.8242292,1.5173886), (3.5219412,1.813418)), 0.31150729337851873
((2.6125493,2.3205154), (3.4154086,2.6852856), (2.8665886,3.1713963)), 0.29523580150557405
((2.8242292,1.5173886), (2.206118,1.5418079), (2.635757,0.6198341)), 0.2796953999346676
((2.18028,3.0708582), (1.7447531,2.3240209), (2.6125493,2.3205154)), 0.3248146624475709
((2.18028,3.0708582), (2.8665886,3.1713963), (2.5760534,3.9042118)), 0.2660737174485197
((-3.0328865,1.6824995), (-2.626364,0.91531533), (-2.1418116,1.6613381)), 0.33750797942230215
((-3.0328865,1.6824995), (-3.3782597,2.5259733), (-3.8947861,1.7576759)), 0.35051290872504515
((-1.2049894,2.9376092), (-1.6312029,2.3572156), (-0.78868854,2.2092547)), 0.27602643144898187
((-1.2049894,2.9376092), (-0.9159429,3.7640946), (-1.6515436,3.7019858)), 0.29500545807816175
((-0.9159429,3.7640946), (-1.2049894,2.9376092), (-0.4793994,3.0060203)), 0.2899577736530986
((-0.9159429,3.7640946), (-0.50975317,4.5262413), (-1.3489779,4.5131583)), 0.31714910265395513
((-3.1114006,0.19517986), (-2.2396894,0.13398413), (-2.626364,0.91531533)), 0.3287161656109566
((-3.5281644,0.986264), (-3.1114006,0.19517986), (-2.626364,0.91531533)), 0.34191557866556466
((-2.4881997,2.456076), (-2.1418116,1.6613381), (-1.6312029,2.3572156)), 0.3234218432373314
((-2.4881997,2.456076), (-2.9134743,3.219854), (-3.3782597,2.5259733)), 0.32504139370673113
((3.3769817,0.24427438), (2.635757,0.6198341), (2.6186087,0.059673734)), 0.21082247140827548
((0.81881076,3.809041), (0.4458594,3.030361), (1.2513918,3.0431757)), 0.3112363419159659
