/usr/lib/jvm/java-1.7.0-openjdk-amd64/bin/java -Didea.launcher.port=7533 -Didea.launcher.bin.path=/usr/bin/idea/bin -Dfile.encoding=UTF-8 -classpath /usr/lib/jvm/java-1.7.0-openjdk-amd64/jre/lib/charsets.jar:/usr/lib/jvm/java-1.7.0-openjdk-amd64/jre/lib/compilefontconfig.jar:/usr/lib/jvm/java-1.7.0-openjdk-amd64/jre/lib/ext/dnsns.jar:/usr/lib/jvm/java-1.7.0-openjdk-amd64/jre/lib/ext/icedtea-sound.jar:/usr/lib/jvm/java-1.7.0-openjdk-amd64/jre/lib/ext/java-atk-wrapper.jar:/usr/lib/jvm/java-1.7.0-openjdk-amd64/jre/lib/ext/localedata.jar:/usr/lib/jvm/java-1.7.0-openjdk-amd64/jre/lib/ext/sunjce_provider.jar:/usr/lib/jvm/java-1.7.0-openjdk-amd64/jre/lib/ext/sunpkcs11.jar:/usr/lib/jvm/java-1.7.0-openjdk-amd64/jre/lib/ext/zipfs.jar:/usr/lib/jvm/java-1.7.0-openjdk-amd64/jre/lib/javazic.jar:/usr/lib/jvm/java-1.7.0-openjdk-amd64/jre/lib/jce.jar:/usr/lib/jvm/java-1.7.0-openjdk-amd64/jre/lib/jsse.jar:/usr/lib/jvm/java-1.7.0-openjdk-amd64/jre/lib/management-agent.jar:/usr/lib/jvm/java-1.7.0-openjdk-amd64/jre/lib/resources.jar:/usr/lib/jvm/java-1.7.0-openjdk-amd64/jre/lib/rhino.jar:/usr/lib/jvm/java-1.7.0-openjdk-amd64/jre/lib/rt.jar:/home/doms/Research/SwarmRoboticResearch/platypus3000/target/classes:/home/doms/.m2/repository/org/processing/core/core/2.2/core-2.2.jar:/home/doms/.m2/repository/org/processing/pdf/pdf/2.2/pdf-2.2.jar:/home/doms/.m2/repository/com/lowagie/itext/2.1.7/itext-2.1.7.jar:/home/doms/.m2/repository/bouncycastle/bcmail-jdk14/138/bcmail-jdk14-138.jar:/home/doms/.m2/repository/bouncycastle/bcprov-jdk14/138/bcprov-jdk14-138.jar:/home/doms/.m2/repository/org/bouncycastle/bctsp-jdk14/1.38/bctsp-jdk14-1.38.jar:/home/doms/.m2/repository/org/bouncycastle/bcprov-jdk14/1.38/bcprov-jdk14-1.38.jar:/home/doms/.m2/repository/org/bouncycastle/bcmail-jdk14/1.38/bcmail-jdk14-1.38.jar:/home/doms/.m2/repository/org/jbox2d/jbox2d-library/2.2.1.1/jbox2d-library-2.2.1.1.jar:/home/doms/.m2/repository/com/google/guava/guava/17.0/guava-17.0.jar:/home/doms/.m2/repository/org/jogamp/jogl/jogl-all-main/2.1.5-01/jogl-all-main-2.1.5-01.jar:/home/doms/.m2/repository/org/jogamp/jogl/jogl-all/2.1.5-01/jogl-all-2.1.5-01.jar:/home/doms/.m2/repository/org/jogamp/jogl/jogl-all/2.1.5-01/jogl-all-2.1.5-01-natives-android-armv6.jar:/home/doms/.m2/repository/org/jogamp/jogl/jogl-all/2.1.5-01/jogl-all-2.1.5-01-natives-linux-amd64.jar:/home/doms/.m2/repository/org/jogamp/jogl/jogl-all/2.1.5-01/jogl-all-2.1.5-01-natives-linux-armv6.jar:/home/doms/.m2/repository/org/jogamp/jogl/jogl-all/2.1.5-01/jogl-all-2.1.5-01-natives-linux-armv6hf.jar:/home/doms/.m2/repository/org/jogamp/jogl/jogl-all/2.1.5-01/jogl-all-2.1.5-01-natives-linux-i586.jar:/home/doms/.m2/repository/org/jogamp/jogl/jogl-all/2.1.5-01/jogl-all-2.1.5-01-natives-macosx-universal.jar:/home/doms/.m2/repository/org/jogamp/jogl/jogl-all/2.1.5-01/jogl-all-2.1.5-01-natives-solaris-amd64.jar:/home/doms/.m2/repository/org/jogamp/jogl/jogl-all/2.1.5-01/jogl-all-2.1.5-01-natives-solaris-i586.jar:/home/doms/.m2/repository/org/jogamp/jogl/jogl-all/2.1.5-01/jogl-all-2.1.5-01-natives-windows-amd64.jar:/home/doms/.m2/repository/org/jogamp/jogl/jogl-all/2.1.5-01/jogl-all-2.1.5-01-natives-windows-i586.jar:/home/doms/.m2/repository/org/jogamp/gluegen/gluegen-rt-main/2.1.5-01/gluegen-rt-main-2.1.5-01.jar:/home/doms/.m2/repository/org/jogamp/gluegen/gluegen-rt/2.1.5-01/gluegen-rt-2.1.5-01.jar:/home/doms/.m2/repository/org/jogamp/gluegen/gluegen-rt/2.1.5-01/gluegen-rt-2.1.5-01-natives-android-armv6.jar:/home/doms/.m2/repository/org/jogamp/gluegen/gluegen-rt/2.1.5-01/gluegen-rt-2.1.5-01-natives-linux-amd64.jar:/home/doms/.m2/repository/org/jogamp/gluegen/gluegen-rt/2.1.5-01/gluegen-rt-2.1.5-01-natives-linux-armv6.jar:/home/doms/.m2/repository/org/jogamp/gluegen/gluegen-rt/2.1.5-01/gluegen-rt-2.1.5-01-natives-linux-armv6hf.jar:/home/doms/.m2/repository/org/jogamp/gluegen/gluegen-rt/2.1.5-01/gluegen-rt-2.1.5-01-natives-linux-i586.jar:/home/doms/.m2/repository/org/jogamp/gluegen/gluegen-rt/2.1.5-01/gluegen-rt-2.1.5-01-natives-macosx-universal.jar:/home/doms/.m2/repository/org/jogamp/gluegen/gluegen-rt/2.1.5-01/gluegen-rt-2.1.5-01-natives-solaris-amd64.jar:/home/doms/.m2/repository/org/jogamp/gluegen/gluegen-rt/2.1.5-01/gluegen-rt-2.1.5-01-natives-solaris-i586.jar:/home/doms/.m2/repository/org/jogamp/gluegen/gluegen-rt/2.1.5-01/gluegen-rt-2.1.5-01-natives-windows-amd64.jar:/home/doms/.m2/repository/org/jogamp/gluegen/gluegen-rt/2.1.5-01/gluegen-rt-2.1.5-01-natives-windows-i586.jar:/home/doms/.m2/repository/org/javabits/jgrapht/jgrapht-core/0.9.1/jgrapht-core-0.9.1.jar:/usr/bin/idea/lib/idea_rt.jar com.intellij.rt.execution.application.AppMain projects.triangulation.Environment.HeadlessRunner
Loading configuration from /home/doms/Research/SwarmRoboticResearch/platypus3000/src/main/java/projects/triangulation/Environment/Environment1.properties
Radius = 0.05 meter
Range = 1.2 meter
MessageBufferSize = 5000
MaximalAcceleration = 0.1
MaximalVelocity = 1.0
MaximalBrakePower = 0.3
MaximalRotationAcceleration = 1.0
MaximalRotationVelocity = 10.0
MaximalRotationBreak = 1.0
ConnectivityProbability = 1.0
NeighborPositionAngleNoise = 0.0
NeighborPositionDistanceNoise = 0.01
SpeedDeviationChange = 0.2 (Noisy)
RotationSpeedDeviationChange = 0.2 (Noisy)
CleanOldMessages = False
#Environment:
/home/doms/Research/SwarmRoboticResearch/platypus3000/src/main/java/projects/triangulation/Environment/expenv_1
#Neighborhood Update Probability
1/2
#Steps
221300
#Robots
205
#Triangles
((-0.5,0.0), (0.0,-0.86), (0.5,0.0)), 0.42999998347703766
((0.019478519,0.71190476), (-0.5,0.0), (0.5,0.0)), 0.3559523845102438
((0.019478519,0.71190476), (0.36549288,1.4973778), (-0.35784626,1.4222273)), 0.27108010029577456
((0.86655277,0.7879208), (0.019478519,0.71190476), (0.5,0.0)), 0.31978174757511013
((0.86655277,0.7879208), (1.7358351,0.88506705), (1.2588491,1.6012243)), 0.33444011000839363
((-0.8275738,0.8056231), (-0.5,0.0), (0.019478519,0.71190476)), 0.3258525861765967
((-0.8275738,0.8056231), (-1.6240156,0.89498705), (-1.3581867,0.12912014)), 0.29310642822092314
((0.36549288,1.4973778), (0.019478519,0.71190476), (0.86655277,0.7879208)), 0.31952567107313185
((0.36549288,1.4973778), (0.7365238,2.2876081), (-0.064552836,2.243498)), 0.30833445894620104
((-0.35784626,1.4222273), (-0.8275738,0.8056231), (0.019478519,0.71190476)), 0.2831590289282769
((-0.35784626,1.4222273), (-0.064552836,2.243498), (-0.8098207,2.2482831)), 0.3067351031692876
((-1.3581867,0.12912014), (-0.5,0.0), (-0.8275738,0.8056231)), 0.32453932482573666
((1.3901429,0.09015092), (0.86655277,0.7879208), (0.5,0.0)), 0.3341585563966073
((-0.064552836,2.243498), (-0.35784626,1.4222273), (0.36549288,1.4973778)), 0.2860080981000073
((-0.064552836,2.243498), (0.30320567,3.0762374), (-0.44856143,3.028484)), 0.3042322082755842
((1.7358351,0.88506705), (0.86655277,0.7879208), (1.3901429,0.09015092)), 0.3287119157655317
((1.7358351,0.88506705), (2.6056147,0.9748755), (2.1289248,1.6575513)), 0.31829412060699797
((-1.2071705,1.5892112), (-0.8275738,0.8056231), (-0.35784626,1.4222273)), 0.3010668575192463
((-1.2071705,1.5892112), (-1.6808218,2.3492265), (-2.0727944,1.6293663)), 0.3194339496793662
((-1.6240156,0.89498705), (-0.8275738,0.8056231), (-1.2071705,1.5892112)), 0.29508004147263517
((-1.6240156,0.89498705), (-2.0727944,1.6293663), (-2.5425968,1.0646219)), 0.29922922180815525
((1.2588491,1.6012243), (0.36549288,1.4973778), (0.86655277,0.7879208)), 0.3429155625657345
((1.2588491,1.6012243), (2.1289248,1.6575513), (1.6083851,2.3838782)), 0.33063990847789954
((2.1289248,1.6575513), (1.2588491,1.6012243), (1.7358351,0.88506705)), 0.32498907015835043
((2.1289248,1.6575513), (2.9815862,1.7601874), (2.4834685,2.4570975)), 0.3226766104197154
((-2.2152407,0.26526055), (-1.3581867,0.12912014), (-1.6240156,0.89498705)), 0.31009962155888876
((-0.8098207,2.2482831), (-1.2071705,1.5892112), (-0.35784626,1.4222273)), 0.31305836623378136
((-0.8098207,2.2482831), (-0.44856143,3.028484), (-1.193467,3.02799)), 0.2904987481413638
((2.252325,0.16848189), (1.7358351,0.88506705), (1.3901429,0.09015092)), 0.3291420501344922
((0.7365238,2.2876081), (0.36549288,1.4973778), (1.2588491,1.6012243)), 0.33371349972716163
((0.7365238,2.2876081), (1.0980117,3.1051133), (0.30320567,3.0762374)), 0.319659894122345
((1.6083851,2.3838782), (0.7365238,2.2876081), (1.2588491,1.6012243)), 0.32435792210996517
((1.6083851,2.3838782), (2.4834685,2.4570975), (1.9651037,3.1809433)), 0.33568987480435786
((-2.0727944,1.6293663), (-1.6240156,0.89498705), (-1.2071705,1.5892112)), 0.3088377820644263
((-2.0727944,1.6293663), (-2.3935351,2.3677304), (-2.8906412,1.8637922)), 0.264339379172217
((-0.44856143,3.028484), (-0.8098207,2.2482831), (-0.064552836,2.243498)), 0.29159366880592963
((-0.44856143,3.028484), (-0.13350359,3.8900938), (-0.80688184,3.7970297)), 0.2754343146981122
((0.30320567,3.0762374), (-0.064552836,2.243498), (0.7365238,2.2876081)), 0.32543308855659897
((0.30320567,3.0762374), (0.6688418,3.8653975), (-0.13350359,3.8900938)), 0.32110438503278665
((-1.6808218,2.3492265), (-1.2071705,1.5892112), (-0.8098207,2.2482831)), 0.30708107628935327
((-1.6808218,2.3492265), (-2.069286,3.139965), (-2.3935351,2.3677304)), 0.2781909307278168
((2.6056147,0.9748755), (1.7358351,0.88506705), (2.252325,0.16848189)), 0.3348281641691362
((2.6056147,0.9748755), (3.4803407,1.0676854), (2.9815862,1.7601874)), 0.32601939994697937
((3.1324441,0.26945928), (2.6056147,0.9748755), (2.252325,0.16848189)), 0.3370240626234176
((2.9815862,1.7601874), (2.1289248,1.6575513), (2.6056147,0.9748755)), 0.3155084045261025
((2.9815862,1.7601874), (3.8674335,1.8701369), (3.3495731,2.545275)), 0.3275039108057425
((1.0980117,3.1051133), (0.7365238,2.2876081), (1.6083851,2.3838782)), 0.3389753009806341
((1.0980117,3.1051133), (1.4574184,3.9137113), (0.6688418,3.8653975)), 0.3101386139705658
((-2.5425968,1.0646219), (-2.2152407,0.26526055), (-1.6240156,0.89498705)), 0.3393736580563986
((-2.5425968,1.0646219), (-2.8906412,1.8637922), (-3.4257586,1.1525216)), 0.33760179732842
((-3.0533307,0.36624372), (-2.2152407,0.26526055), (-2.5425968,1.0646219)), 0.31843961394921383
((-2.8906412,1.8637922), (-2.5425968,1.0646219), (-2.0727944,1.6293663)), 0.2860040733090684
((-2.8906412,1.8637922), (-3.2023067,2.6623998), (-3.7602885,1.9566289)), 0.33278643053779433
((-1.193467,3.02799), (-1.6808218,2.3492265), (-0.8098207,2.2482831)), 0.32019950455353846
((-1.193467,3.02799), (-0.80688184,3.7970297), (-1.5566676,3.7431762)), 0.2778980062821942
((-2.3935351,2.3677304), (-2.0727944,1.6293663), (-1.6808218,2.3492265)), 0.26015351669204506
((-2.3935351,2.3677304), (-2.793658,3.1751587), (-3.2023067,2.6623998)), 0.2675605684632601
((-3.2023067,2.6623998), (-2.8906412,1.8637922), (-2.3935351,2.3677304)), 0.27702638440019883
((-3.2023067,2.6623998), (-3.6172938,3.3481581), (-3.9401019,2.721753)), 0.24065920629990156
((-3.4257586,1.1525216), (-3.0533307,0.36624372), (-2.5425968,1.0646219)), 0.3308371445214496
((-3.4257586,1.1525216), (-3.7602885,1.9566289), (-3.9415748,1.0273192)), 0.22832774728592245
((-3.7602885,1.9566289), (-3.4257586,1.1525216), (-2.8906412,1.8637922)), 0.3341164801710502
((2.4834685,2.4570975), (1.6083851,2.3838782), (2.1289248,1.6575513)), 0.3368551119770809
((2.4834685,2.4570975), (3.3495731,2.545275), (2.8215415,3.2837186)), 0.34306492597487004
((0.6688418,3.8653975), (0.30320567,3.0762374), (1.0980117,3.1051133)), 0.3083355463223471
((0.6688418,3.8653975), (1.0376865,4.6878724), (0.28972748,4.642851)), 0.29928581243237673
((-0.80688184,3.7970297), (-1.193467,3.02799), (-0.44856143,3.028484)), 0.2863354534965139
