/usr/lib/jvm/java-1.7.0-openjdk-amd64/bin/java -Didea.launcher.port=7532 -Didea.launcher.bin.path=/usr/bin/idea/bin -Dfile.encoding=UTF-8 -classpath /usr/lib/jvm/java-1.7.0-openjdk-amd64/jre/lib/charsets.jar:/usr/lib/jvm/java-1.7.0-openjdk-amd64/jre/lib/compilefontconfig.jar:/usr/lib/jvm/java-1.7.0-openjdk-amd64/jre/lib/ext/dnsns.jar:/usr/lib/jvm/java-1.7.0-openjdk-amd64/jre/lib/ext/icedtea-sound.jar:/usr/lib/jvm/java-1.7.0-openjdk-amd64/jre/lib/ext/java-atk-wrapper.jar:/usr/lib/jvm/java-1.7.0-openjdk-amd64/jre/lib/ext/localedata.jar:/usr/lib/jvm/java-1.7.0-openjdk-amd64/jre/lib/ext/sunjce_provider.jar:/usr/lib/jvm/java-1.7.0-openjdk-amd64/jre/lib/ext/sunpkcs11.jar:/usr/lib/jvm/java-1.7.0-openjdk-amd64/jre/lib/ext/zipfs.jar:/usr/lib/jvm/java-1.7.0-openjdk-amd64/jre/lib/javazic.jar:/usr/lib/jvm/java-1.7.0-openjdk-amd64/jre/lib/jce.jar:/usr/lib/jvm/java-1.7.0-openjdk-amd64/jre/lib/jsse.jar:/usr/lib/jvm/java-1.7.0-openjdk-amd64/jre/lib/management-agent.jar:/usr/lib/jvm/java-1.7.0-openjdk-amd64/jre/lib/resources.jar:/usr/lib/jvm/java-1.7.0-openjdk-amd64/jre/lib/rhino.jar:/usr/lib/jvm/java-1.7.0-openjdk-amd64/jre/lib/rt.jar:/home/doms/Research/SwarmRoboticResearch/platypus3000/target/classes:/home/doms/.m2/repository/org/processing/core/core/2.2/core-2.2.jar:/home/doms/.m2/repository/org/processing/pdf/pdf/2.2/pdf-2.2.jar:/home/doms/.m2/repository/com/lowagie/itext/2.1.7/itext-2.1.7.jar:/home/doms/.m2/repository/bouncycastle/bcmail-jdk14/138/bcmail-jdk14-138.jar:/home/doms/.m2/repository/bouncycastle/bcprov-jdk14/138/bcprov-jdk14-138.jar:/home/doms/.m2/repository/org/bouncycastle/bctsp-jdk14/1.38/bctsp-jdk14-1.38.jar:/home/doms/.m2/repository/org/bouncycastle/bcprov-jdk14/1.38/bcprov-jdk14-1.38.jar:/home/doms/.m2/repository/org/bouncycastle/bcmail-jdk14/1.38/bcmail-jdk14-1.38.jar:/home/doms/.m2/repository/org/jbox2d/jbox2d-library/2.2.1.1/jbox2d-library-2.2.1.1.jar:/home/doms/.m2/repository/com/google/guava/guava/17.0/guava-17.0.jar:/home/doms/.m2/repository/org/jogamp/jogl/jogl-all-main/2.1.5-01/jogl-all-main-2.1.5-01.jar:/home/doms/.m2/repository/org/jogamp/jogl/jogl-all/2.1.5-01/jogl-all-2.1.5-01.jar:/home/doms/.m2/repository/org/jogamp/jogl/jogl-all/2.1.5-01/jogl-all-2.1.5-01-natives-android-armv6.jar:/home/doms/.m2/repository/org/jogamp/jogl/jogl-all/2.1.5-01/jogl-all-2.1.5-01-natives-linux-amd64.jar:/home/doms/.m2/repository/org/jogamp/jogl/jogl-all/2.1.5-01/jogl-all-2.1.5-01-natives-linux-armv6.jar:/home/doms/.m2/repository/org/jogamp/jogl/jogl-all/2.1.5-01/jogl-all-2.1.5-01-natives-linux-armv6hf.jar:/home/doms/.m2/repository/org/jogamp/jogl/jogl-all/2.1.5-01/jogl-all-2.1.5-01-natives-linux-i586.jar:/home/doms/.m2/repository/org/jogamp/jogl/jogl-all/2.1.5-01/jogl-all-2.1.5-01-natives-macosx-universal.jar:/home/doms/.m2/repository/org/jogamp/jogl/jogl-all/2.1.5-01/jogl-all-2.1.5-01-natives-solaris-amd64.jar:/home/doms/.m2/repository/org/jogamp/jogl/jogl-all/2.1.5-01/jogl-all-2.1.5-01-natives-solaris-i586.jar:/home/doms/.m2/repository/org/jogamp/jogl/jogl-all/2.1.5-01/jogl-all-2.1.5-01-natives-windows-amd64.jar:/home/doms/.m2/repository/org/jogamp/jogl/jogl-all/2.1.5-01/jogl-all-2.1.5-01-natives-windows-i586.jar:/home/doms/.m2/repository/org/jogamp/gluegen/gluegen-rt-main/2.1.5-01/gluegen-rt-main-2.1.5-01.jar:/home/doms/.m2/repository/org/jogamp/gluegen/gluegen-rt/2.1.5-01/gluegen-rt-2.1.5-01.jar:/home/doms/.m2/repository/org/jogamp/gluegen/gluegen-rt/2.1.5-01/gluegen-rt-2.1.5-01-natives-android-armv6.jar:/home/doms/.m2/repository/org/jogamp/gluegen/gluegen-rt/2.1.5-01/gluegen-rt-2.1.5-01-natives-linux-amd64.jar:/home/doms/.m2/repository/org/jogamp/gluegen/gluegen-rt/2.1.5-01/gluegen-rt-2.1.5-01-natives-linux-armv6.jar:/home/doms/.m2/repository/org/jogamp/gluegen/gluegen-rt/2.1.5-01/gluegen-rt-2.1.5-01-natives-linux-armv6hf.jar:/home/doms/.m2/repository/org/jogamp/gluegen/gluegen-rt/2.1.5-01/gluegen-rt-2.1.5-01-natives-linux-i586.jar:/home/doms/.m2/repository/org/jogamp/gluegen/gluegen-rt/2.1.5-01/gluegen-rt-2.1.5-01-natives-macosx-universal.jar:/home/doms/.m2/repository/org/jogamp/gluegen/gluegen-rt/2.1.5-01/gluegen-rt-2.1.5-01-natives-solaris-amd64.jar:/home/doms/.m2/repository/org/jogamp/gluegen/gluegen-rt/2.1.5-01/gluegen-rt-2.1.5-01-natives-solaris-i586.jar:/home/doms/.m2/repository/org/jogamp/gluegen/gluegen-rt/2.1.5-01/gluegen-rt-2.1.5-01-natives-windows-amd64.jar:/home/doms/.m2/repository/org/jogamp/gluegen/gluegen-rt/2.1.5-01/gluegen-rt-2.1.5-01-natives-windows-i586.jar:/home/doms/.m2/repository/org/javabits/jgrapht/jgrapht-core/0.9.1/jgrapht-core-0.9.1.jar:/usr/bin/idea/lib/idea_rt.jar com.intellij.rt.execution.application.AppMain projects.triangulation.Environment.HeadlessRunner
Loading configuration from /home/doms/Research/SwarmRoboticResearch/platypus3000/src/main/java/projects/triangulation/Environment/Environment1.properties
Radius = 0.05 meter
Range = 1.2 meter
MessageBufferSize = 5000
MaximalAcceleration = 0.1
MaximalVelocity = 1.0
MaximalBrakePower = 0.3
MaximalRotationAcceleration = 1.0
MaximalRotationVelocity = 10.0
MaximalRotationBreak = 1.0
ConnectivityProbability = 1.0
NeighborPositionAngleNoise = 0.0
NeighborPositionDistanceNoise = 0.01
SpeedDeviationChange = 0.2 (Noisy)
RotationSpeedDeviationChange = 0.2 (Noisy)
CleanOldMessages = False
#Environment:
/home/doms/Research/SwarmRoboticResearch/platypus3000/src/main/java/projects/triangulation/Environment/expenv_2
#Neighborhood Update Probability
1/2
42 closest triangle has a high difference to actual triangle -> restart 0.19393489 -0.19893108
Unable to transform
Unable to transform
Unable to transform
Unable to transform
Unable to transform
Unable to transform
Unable to transform
Could not determine adjacent triangle
93 evasion -> no adjacent triangle
Unable to transform
Unable to transform
Unable to transform
Unable to transform
Unable to transform
Unable to transform
Unable to transform
#Steps
216900
#Robots
197
#Triangles
((-0.5,0.0), (0.0,-0.86), (0.5,0.0)), 0.42999998347703766
((0.010312914,0.72978044), (-0.5,0.0), (0.5,0.0)), 0.36489023733390014
((0.010312914,0.72978044), (0.39762482,1.513161), (-0.36112058,1.5391973)), 0.302235321198056
((0.8747818,0.79153323), (0.010312914,0.72978044), (0.5,0.0)), 0.33055600441551364
((0.8747818,0.79153323), (1.7539643,0.8690518), (1.2933776,1.5877907)), 0.33380336206296085
((-0.8548157,0.81211656), (-0.5,0.0), (0.010312914,0.72978044)), 0.3366855565148319
((-0.8548157,0.81211656), (-1.2179717,1.620685), (-1.748644,0.9325443)), 0.33949363695018925
((1.5217837,0.116084434), (0.8747818,0.79153323), (0.5,0.0)), 0.38263468602559464
((0.39762482,1.513161), (0.010312914,0.72978044), (0.8747818,0.79153323)), 0.326645216436262
((0.39762482,1.513161), (0.8140768,2.3175888), (0.056509342,2.3013456)), 0.30132193086492143
((-0.36112058,1.5391973), (-0.8548157,0.81211656), (0.010312914,0.72978044)), 0.33483367148222937
((-0.36112058,1.5391973), (0.056509342,2.3013456), (-0.7086787,2.2579422)), 0.28253010988126737
((-1.3733939,0.11611736), (-0.5,0.0), (-0.8548157,0.81211656)), 0.33404869441810886
((1.7539643,0.8690518), (0.8747818,0.79153323), (1.5217837,0.116084434)), 0.3219987052860353
((1.7539643,0.8690518), (2.5342312,1.0041548), (2.1500702,1.6323951)), 0.2710481885721082
((2.387161,0.2733261), (1.7539643,0.8690518), (1.5217837,0.116084434)), 0.3075462259461052
((0.056509342,2.3013456), (-0.36112058,1.5391973), (0.39762482,1.513161)), 0.2945750262160631
((0.056509342,2.3013456), (0.41354415,3.0907855), (-0.38143227,3.0830462)), 0.31241145071508925
((1.2933776,1.5877907), (0.39762482,1.513161), (0.8747818,0.79153323)), 0.3410050621013563
((1.2933776,1.5877907), (2.1500702,1.6323951), (1.6977382,2.3876016)), 0.33357788468095434
((-1.748644,0.9325443), (-1.3733939,0.11611736), (-0.8548157,0.81211656)), 0.3422774723512862
((-1.748644,0.9325443), (-2.0865743,1.746133), (-2.606099,1.0118352)), 0.33541039210229984
((-1.2179717,1.620685), (-0.8548157,0.81211656), (-0.36112058,1.5391973)), 0.33161500757708623
((-1.2179717,1.620685), (-1.5654533,2.4530036), (-2.0865743,1.746133)), 0.3396816744124987
((-2.0865743,1.746133), (-1.748644,0.9325443), (-1.2179717,1.620685)), 0.33214632172030106
((-2.0865743,1.746133), (-2.4298465,2.5565464), (-2.956725,1.8196045)), 0.3399805034979961
((2.1500702,1.6323951), (1.2933776,1.5877907), (1.7539643,0.8690518)), 0.3181412423452309
((2.1500702,1.6323951), (3.006806,1.7253462), (2.5596755,2.4030674)), 0.3110945927768023
((-0.7086787,2.2579422), (-1.2179717,1.620685), (-0.36112058,1.5391973)), 0.29376783113943183
((-0.7086787,2.2579422), (-0.38143227,3.0830462), (-1.120164,3.0057878)), 0.2921239880775681
((0.8140768,2.3175888), (0.39762482,1.513161), (1.2933776,1.5877907)), 0.3447444035827586
((0.8140768,2.3175888), (1.2163278,3.0377734), (0.41354415,3.0907855)), 0.2997382397901891
((0.41354415,3.0907855), (0.056509342,2.3013456), (0.8140768,2.3175888)), 0.2961273189428116
((0.41354415,3.0907855), (0.88704497,3.8397014), (-0.008166021,3.8567753)), 0.33926109264064025
((-2.2484279,0.20917757), (-1.3733939,0.11611736), (-1.748644,0.9325443)), 0.3397402550967835
((-2.606099,1.0118352), (-2.2484279,0.20917757), (-1.748644,0.9325443)), 0.3299413431481764
((-2.606099,1.0118352), (-2.956725,1.8196045), (-3.4770129,1.1088085)), 0.33474809206760026
((2.5342312,1.0041548), (1.7539643,0.8690518), (2.387161,0.2733261)), 0.2751858944496243
((2.5342312,1.0041548), (3.401994,1.1758672), (3.006806,1.7253462)), 0.2723380738113864
((-0.38143227,3.0830462), (-0.7086787,2.2579422), (0.056509342,2.3013456)), 0.3085780803709941
((-0.38143227,3.0830462), (-0.008166021,3.8567753), (-0.8367166,3.8159869)), 0.3129243949163526
((3.233151,0.5144532), (2.5342312,1.0041548), (2.387161,0.2733261)), 0.29140558933050215
((3.233151,0.5144532), (3.5127664,0.057376724), (3.92502,0.7967317)), 0.19758320729094656
((1.6977382,2.3876016), (0.8140768,2.3175888), (1.2933776,1.5877907)), 0.33922578817522403
((1.6977382,2.3876016), (2.5596755,2.4030674), (2.0676234,3.1840372)), 0.3403785049910842
((-1.5654533,2.4530036), (-1.2179717,1.620685), (-0.7086787,2.2579422)), 0.32266459188692426
((-1.5654533,2.4530036), (-1.9624623,3.2072294), (-2.4298465,2.5565464)), 0.30542011703131255
((2.5596755,2.4030674), (1.6977382,2.3876016), (2.1500702,1.6323951)), 0.32896815689176945
((2.5596755,2.4030674), (3.4419682,2.5247412), (2.936448,3.2059808)), 0.3312806677567139
((-2.956725,1.8196045), (-2.606099,1.0118352), (-2.0865743,1.746133)), 0.3385599375954049
((-2.956725,1.8196045), (-3.3185995,2.6364088), (-3.816645,1.8929048)), 0.33793044544699835
((-2.4298465,2.5565464), (-2.0865743,1.746133), (-1.5654533,2.4530036)), 0.3324862560142101
((-2.4298465,2.5565464), (-2.8227048,3.3286247), (-3.3185995,2.6364088)), 0.3274061525903054
((-1.120164,3.0057878), (-1.5654533,2.4530036), (-0.7086787,2.2579422)), 0.2802351018227818
((-1.120164,3.0057878), (-0.8367166,3.8159869), (-1.5660726,3.768678)), 0.2887569694379789
((3.006806,1.7253462), (2.1500702,1.6323951), (2.5342312,1.0041548)), 0.2869720390020846
((3.006806,1.7253462), (3.85867,1.9351455), (3.4419682,2.5247412)), 0.2948395190923433
((-1.9624623,3.2072294), (-1.5654533,2.4530036), (-1.120164,3.0057878)), 0.27765444693250946
((-1.9624623,3.2072294), (-2.4230156,3.9728415), (-2.8227048,3.3286247)), 0.3013515391709392
((1.2163278,3.0377734), (0.8140768,2.3175888), (1.6977382,2.3876016)), 0.30411828496742166
((1.2163278,3.0377734), (1.6246994,3.7553475), (0.88704497,3.8397014)), 0.28188469584636133
((2.0676234,3.1840372), (1.2163278,3.0377734), (1.6977382,2.3876016)), 0.31195061791317974
((2.0676234,3.1840372), (2.936448,3.2059808), (2.4750524,3.9659982)), 0.335223292601194
((-3.1122603,0.32529554), (-2.2484279,0.20917757), (-2.606099,1.0118352)), 0.3259148641609775
((-3.4770129,1.1088085), (-3.1122603,0.32529554), (-2.606099,1.0118352)), 0.32350056167093894
((-3.4770129,1.1088085), (-3.941998,1.364231), (-3.9408772,0.42617664)), 0.21794750971516763
((-3.9408772,0.42617664), (-3.1122603,0.32529554), (-3.4770129,1.1088085)), 0.306217703770675
((3.401994,1.1758672), (2.5342312,1.0041548), (3.233151,0.5144532)), 0.27247905329156924
((3.401994,1.1758672), (3.9404328,1.2750708), (3.85867,1.9351455)), 0.18176050229667842
((-0.008166021,3.8567753), (-0.38143227,3.0830462), (0.41354415,3.0907855)), 0.30610377703722613
((-0.008166021,3.8567753), (0.46467918,4.599863), (-0.46274507,4.609124)), 0.3467683598120856
